ad_clone_id	ad_gene_symbol	ad_orf_id	db_gene_symbol	db_orf_id	Y2H_result	db_gene_category	db_gene_cofactor_type
TFCP2-2	TFCP2	100539	LMO1	14023	False	cofactor	coactivator
TFCP2-2	TFCP2	100539	LMO3	1184	False	signaling	
TFCP2-2	TFCP2	100539	LMO4	3110	False	other	
TFCP2-3	TFCP2	101104	FARS2	12653	False	other	
TFCP2-3	TFCP2	101104	FGF11	9976	False	signaling	
TFCP2-3	TFCP2	101104	FNDC11	78	False	other	
TFCP2-3	TFCP2	101104	GAS2L2	100015630	False	signaling	
TFCP2-3	TFCP2	101104	GRHL2	13972	False	TF	
TFCP2-3	TFCP2	101104	HMBOX1	14887	False	TF	
TFCP2-3	TFCP2	101104	INO80B	11788	False	cofactor	unknown
TFCP2-3	TFCP2	101104	KAT5	53941	False	cofactor	coactivator
TFCP2-3	TFCP2	101104	KIF9	1905	False	other	
TFCP2-3	TFCP2	101104	LMO1	14023	False	cofactor	coactivator
TFCP2-3	TFCP2	101104	LMO3	1184	False	signaling	
TFCP2-3	TFCP2	101104	LMO4	3110	False	other	
TFCP2-1	TFCP2	100070	LNX1	8141	True	other	
TFCP2-1	TFCP2	100070	MAGEH1	656		other	
TFCP2-1	TFCP2	100070	MCRS1	6901	False	cofactor	unknown
TFCP2-1	TFCP2	100070	MORF4L1	4430	True	cofactor	unknown
TFCP2-1	TFCP2	100070	MORF4L2	11965	True	cofactor	unknown
TFCP2-1	TFCP2	100070	MRPL11	3729	True	other	
TFCP2-1	TFCP2	100070	PPL	56285		other	
TFCP2-1	TFCP2	100070	PPP1R26	71149		other	
TFCP2-1	TFCP2	100070	PPP3R2	1527	True	signaling	
TFCP2-1	TFCP2	100070	PRKAA2	14015	True	signaling	
TFCP2-1	TFCP2	100070	PRPF18	961		other	
TFCP2-1	TFCP2	100070	RCOR3	9304	False	other	
TFCP2-2	TFCP2	100539	LNX1	8141	False	other	
TFCP2-2	TFCP2	100539	MAGEH1	656	False	other	
TFCP2-2	TFCP2	100539	MCRS1	6901	False	cofactor	unknown
TFCP2-2	TFCP2	100539	MORF4L1	4430	False	cofactor	unknown
TFCP2-2	TFCP2	100539	MORF4L2	11965	False	cofactor	unknown
TFCP2-2	TFCP2	100539	MRPL11	3729	False	other	
TFCP2-2	TFCP2	100539	PPL	56285	False	other	
TFCP2-2	TFCP2	100539	PPP1R26	71149		other	
TFCP2-2	TFCP2	100539	PPP3R2	1527	False	signaling	
TFCP2-2	TFCP2	100539	PRKAA2	14015	False	signaling	
TFCP2-2	TFCP2	100539	PRPF18	961		other	
TFCP2-2	TFCP2	100539	RCOR3	9304	False	other	
TFCP2-3	TFCP2	101104	LNX1	8141	False	other	
TFCP2-3	TFCP2	101104	MAGEH1	656	False	other	
TFCP2-3	TFCP2	101104	MCRS1	6901	False	cofactor	unknown
TFCP2-3	TFCP2	101104	MORF4L1	4430	False	cofactor	unknown
TFCP2-3	TFCP2	101104	MORF4L2	11965	False	cofactor	unknown
TFCP2-3	TFCP2	101104	MRPL11	3729	False	other	
TFCP2-3	TFCP2	101104	PPL	56285	True	other	
TFCP2-3	TFCP2	101104	PPP1R26	71149		other	
TFCP2-3	TFCP2	101104	PPP3R2	1527	False	signaling	
TFCP2-3	TFCP2	101104	PRKAA2	14015	False	signaling	
TFCP2-3	TFCP2	101104	PRPF18	961		other	
TFCP2-3	TFCP2	101104	RCOR3	9304	False	other	
HOXA1-1	HOXA1	100772	LDLRAP1	9194	False	other	
HOXA1-1	HOXA1	100772	MAPK9	10051	False	signaling	
HOXA1-1	HOXA1	100772	MAPKBP1	56352		signaling	
HOXA1-1	HOXA1	100772	MBD3	11422	False	TF	
HOXA1-1	HOXA1	100772	MSGN1	100068995	False	TF	
HOXA1-1	HOXA1	100772	PAGE3	53141	False	other	
HOXA1-1	HOXA1	100772	PCSK5	7239	True	signaling	
HOXA1-1	HOXA1	100772	PDE4C	53018	False	signaling	
HOXA1-1	HOXA1	100772	PM20D2	71346		other	
HOXA1-1	HOXA1	100772	RAD52	100064155	False	other	
HOXA1-1	HOXA1	100772	RANBP3	3270	False	other	
HOXA1-2	HOXA1	100709	LDLRAP1	9194	False	other	
HOXA1-2	HOXA1	100709	MAPK9	10051	False	signaling	
HOXA1-2	HOXA1	100709	MAPKBP1	56352	False	signaling	
HOXA1-2	HOXA1	100709	MBD3	11422	False	TF	
HOXA1-2	HOXA1	100709	MSGN1	100068995	False	TF	
HOXA1-2	HOXA1	100709	PAGE3	53141	False	other	
HOXA1-2	HOXA1	100709	PCSK5	7239	False	signaling	
HOXA1-2	HOXA1	100709	PDE4C	53018	False	signaling	
HOXA1-2	HOXA1	100709	PM20D2	71346		other	
HOXA1-2	HOXA1	100709	RAD52	100064155	False	other	
HOXA1-2	HOXA1	100709	RANBP3	3270	False	other	
TFCP2-1	TFCP2	100070	REEP6	2845	False	other	
TFCP2-1	TFCP2	100070	RPL9	4725	False	other	
TFCP2-1	TFCP2	100070	RPS25	3871	False	other	
TFCP2-1	TFCP2	100070	SCNM1	3364	True	other	
TFCP2-1	TFCP2	100070	SDCBP	53842	True	signaling	
TFCP2-1	TFCP2	100070	SH2D4A	55307	False	other	
TFCP2-1	TFCP2	100070	SNRPB2	10033	True	other	
TFCP2-1	TFCP2	100070	SYT6	11334	False	signaling	
TFCP2-1	TFCP2	100070	TBP	52997	True	TF	
TFCP2-1	TFCP2	100070	TCEA2	6195	True	cofactor	unknown
TFCP2-1	TFCP2	100070	TCEANC	856	True	other	
TFCP2-1	TFCP2	100070	TRAPPC12	6521	True	other	
TFCP2-2	TFCP2	100539	REEP6	2845	False	other	
TFCP2-2	TFCP2	100539	RPL9	4725	False	other	
TFCP2-2	TFCP2	100539	RPS25	3871	False	other	
TFCP2-2	TFCP2	100539	SCNM1	3364	False	other	
TFCP2-2	TFCP2	100539	SDCBP	53842	False	signaling	
TFCP2-2	TFCP2	100539	SH2D4A	55307	False	other	
TFCP2-2	TFCP2	100539	SNRPB2	10033	False	other	
TFCP2-2	TFCP2	100539	SYT6	11334	False	signaling	
TFCP2-2	TFCP2	100539	TBP	52997	False	TF	
TFCP2-2	TFCP2	100539	TCEA2	6195	False	cofactor	unknown
TFCP2-2	TFCP2	100539	TCEANC	856	False	other	
TFCP2-2	TFCP2	100539	TRAPPC12	6521	False	other	
TFCP2-3	TFCP2	101104	REEP6	2845	False	other	
TFCP2-3	TFCP2	101104	RPL9	4725	False	other	
TFCP2-3	TFCP2	101104	RPS25	3871	False	other	
TFCP2-3	TFCP2	101104	SCNM1	3364	False	other	
TFCP2-3	TFCP2	101104	SDCBP	53842	False	signaling	
TFCP2-3	TFCP2	101104	SH2D4A	55307	False	other	
TFCP2-3	TFCP2	101104	SNRPB2	10033	False	other	
TFCP2-3	TFCP2	101104	SYT6	11334	False	signaling	
TFCP2-3	TFCP2	101104	TBP	52997	False	TF	
TFCP2-3	TFCP2	101104	TCEA2	6195	False	cofactor	unknown
TFCP2-3	TFCP2	101104	TCEANC	856	False	other	
TFCP2-3	TFCP2	101104	TRAPPC12	6521	False	other	
HOXA1-1	HOXA1	100772	RCOR3	9304	False	other	
HOXA1-1	HOXA1	100772	SAE1	366		other	
HOXA1-1	HOXA1	100772	SDCBP	53842	False	signaling	
HOXA1-1	HOXA1	100772	SEC14L4	55674	False	other	
HOXA1-1	HOXA1	100772	TCEANC	856		other	
HOXA1-1	HOXA1	100772	TEX33	11116	False	other	
HOXA1-1	HOXA1	100772	TMEM9B	11266		signaling	
HOXA1-1	HOXA1	100772	TRAPPC2L	2990	False	other	
HOXA1-1	HOXA1	100772	UBXN2B	53802	False	other	
HOXA1-1	HOXA1	100772	ZNF76	9	False	TF	
HOXA1-2	HOXA1	100709	RCOR3	9304	False	other	
HOXA1-2	HOXA1	100709	SAE1	366		other	
HOXA1-2	HOXA1	100709	SDCBP	53842	False	signaling	
HOXA1-2	HOXA1	100709	SEC14L4	55674	False	other	
HOXA1-2	HOXA1	100709	TCEANC	856	False	other	
HOXA1-2	HOXA1	100709	TEX33	11116	False	other	
HOXA1-2	HOXA1	100709	TMEM9B	11266	False	signaling	
HOXA1-2	HOXA1	100709	TRAPPC2L	2990	False	other	
HOXA1-2	HOXA1	100709	UBXN2B	53802	False	other	
HOXA1-2	HOXA1	100709	ZNF76	9	False	TF	
FOSB-1	FOSB	100371	AES	53886	True	other	
FOSB-1	FOSB	100371	AQP1	1231	False	signaling	
FOSB-1	FOSB	100371	ATF2	54731	True	TF	
FOSB-1	FOSB	100371	ATXN1	53934	True	other	
FOSB-1	FOSB	100371	CCDC120	4535		other	
FOSB-1	FOSB	100371	CYTH4	12913	True	signaling	
FOSB-1	FOSB	100371	DVL3	9635	False	cofactor	unknown
FOSB-1	FOSB	100371	EAF1	10507	False	cofactor	unknown
FOSB-1	FOSB	100371	FAM222B	6466	True	other	
FOSB-1	FOSB	100371	FAM46B	6636		other	
FOSB-1	FOSB	100371	GNG11	3094	False	signaling	
FOSB-1	FOSB	100371	GPATCH2L	13363	False	other	
FOSB-2	FOSB	101150	AES	53886	False	other	
FOSB-2	FOSB	101150	AQP1	1231	False	signaling	
FOSB-2	FOSB	101150	ATF2	54731	True	TF	
FOSB-2	FOSB	101150	ATXN1	53934	False	other	
FOSB-2	FOSB	101150	CCDC120	4535	False	other	
FOSB-2	FOSB	101150	CYTH4	12913	True	signaling	
FOSB-2	FOSB	101150	DVL3	9635	False	cofactor	unknown
FOSB-2	FOSB	101150	EAF1	10507	False	cofactor	unknown
FOSB-2	FOSB	101150	FAM222B	6466	False	other	
FOSB-2	FOSB	101150	FAM46B	6636	False	other	
FOSB-2	FOSB	101150	GNG11	3094	False	signaling	
FOSB-2	FOSB	101150	GPATCH2L	13363	False	other	
FOSB-3	FOSB	100526	AES	53886	False	other	
FOSB-3	FOSB	100526	AQP1	1231	False	signaling	
FOSB-3	FOSB	100526	ATF2	54731	False	TF	
FOSB-3	FOSB	100526	ATXN1	53934	False	other	
FOSB-3	FOSB	100526	CCDC120	4535		other	
FOSB-3	FOSB	100526	CYTH4	12913	False	signaling	
FOSB-3	FOSB	100526	DVL3	9635		cofactor	unknown
FOSB-3	FOSB	100526	EAF1	10507	False	cofactor	unknown
FOSB-3	FOSB	100526	FAM222B	6466	False	other	
FOSB-3	FOSB	100526	FAM46B	6636		other	
FOSB-3	FOSB	100526	GNG11	3094	False	signaling	
FOSB-3	FOSB	100526	GPATCH2L	13363	False	other	
SOX5-1	SOX5	100084	ACKR1	12992	False	signaling	
SOX5-1	SOX5	100084	AES	53886	True	other	
SOX5-1	SOX5	100084	ARID5A	14251	False	TF	
SOX5-1	SOX5	100084	ARPC3	14505	False	other	
SOX5-1	SOX5	100084	BARD1	54455	True	signaling	
SOX5-1	SOX5	100084	CBX8	6725	True	cofactor	unknown
SOX5-1	SOX5	100084	CCNK	172	True	cofactor	unknown
SOX5-1	SOX5	100084	CTBP2	10493	True	cofactor	both
SOX5-1	SOX5	100084	EHHADH	52993	True	other	
SOX5-1	SOX5	100084	FAM161A	53030	True	other	
SOX5-1	SOX5	100084	FAM46B	6636		other	
SOX5-1	SOX5	100084	GMCL1	4516	False	other	
SOX5-2	SOX5	100062	ACKR1	12992	False	signaling	
SOX5-2	SOX5	100062	AES	53886	False	other	
SOX5-2	SOX5	100062	ARID5A	14251	False	TF	
SOX5-2	SOX5	100062	ARPC3	14505	False	other	
SOX5-2	SOX5	100062	BARD1	54455	False	signaling	
SOX5-2	SOX5	100062	CBX8	6725	False	cofactor	unknown
SOX5-2	SOX5	100062	CCNK	172	False	cofactor	unknown
SOX5-2	SOX5	100062	CTBP2	10493	False	cofactor	both
SOX5-2	SOX5	100062	EHHADH	52993	False	other	
SOX5-2	SOX5	100062	FAM161A	53030	False	other	
SOX5-2	SOX5	100062	FAM46B	6636	False	other	
SOX5-2	SOX5	100062	GMCL1	4516	False	other	
TFCP2-1	TFCP2	100070	TSGA10IP	70040	True	other	
TFCP2-1	TFCP2	100070	UBE2Z	257	False	other	
TFCP2-1	TFCP2	100070	VAX1	100070110	False	TF	
TFCP2-1	TFCP2	100070	VPS72	3916	False	other	
TFCP2-1	TFCP2	100070	WT1	1923		TF	
TFCP2-1	TFCP2	100070	ZCCHC10	12844	True	other	
TFCP2-1	TFCP2	100070	ZNF417	8400	False	TF	
TFCP2-1	TFCP2	100070	ZNF581	6880	False	TF	
TFCP2-1	TFCP2	100070	ZNF76	9	True	TF	
TFCP2-2	TFCP2	100539	TSGA10IP	70040	False	other	
TFCP2-2	TFCP2	100539	UBE2Z	257	False	other	
TFCP2-2	TFCP2	100539	VAX1	100070110	False	TF	
TFCP2-2	TFCP2	100539	VPS72	3916	False	other	
TFCP2-2	TFCP2	100539	WT1	1923	False	TF	
TFCP2-2	TFCP2	100539	ZCCHC10	12844	False	other	
TFCP2-2	TFCP2	100539	ZNF417	8400	False	TF	
TFCP2-2	TFCP2	100539	ZNF581	6880	False	TF	
TFCP2-2	TFCP2	100539	ZNF76	9	False	TF	
TFCP2-3	TFCP2	101104	TSGA10IP	70040	False	other	
TFCP2-3	TFCP2	101104	UBE2Z	257	False	other	
TFCP2-3	TFCP2	101104	VAX1	100070110	False	TF	
TFCP2-3	TFCP2	101104	VPS72	3916	False	other	
TFCP2-3	TFCP2	101104	WT1	1923		TF	
TFCP2-3	TFCP2	101104	ZCCHC10	12844	False	other	
TFCP2-3	TFCP2	101104	ZNF417	8400	False	TF	
TFCP2-3	TFCP2	101104	ZNF581	6880	False	TF	
TFCP2-3	TFCP2	101104	ZNF76	9	False	TF	
MEOX1-1	MEOX1	100645	CKS1B	4920	True	other	
MEOX1-1	MEOX1	100645	COL8A1	3053	True	other	
MEOX1-1	MEOX1	100645	CTNNA3	71258	True	other	
MEOX1-1	MEOX1	100645	CWF19L2	55730		other	
MEOX1-1	MEOX1	100645	DCX	8416	True	signaling	
MEOX1-1	MEOX1	100645	EAF1	10507	True	cofactor	unknown
MEOX1-1	MEOX1	100645	EIF4EBP1	3817	True	signaling	
MEOX1-1	MEOX1	100645	EMD	3535	True	signaling	
MEOX1-1	MEOX1	100645	ESRRG	10820	True	TF	
MEOX1-1	MEOX1	100645	GCC1	7306		other	
MEOX1-1	MEOX1	100645	GRN	2448	True	signaling	
MEOX1-1	MEOX1	100645	GYS1	4812	True	other	
MEOX1-2	MEOX1	100810	CKS1B	4920	False	other	
MEOX1-2	MEOX1	100810	COL8A1	3053	False	other	
MEOX1-2	MEOX1	100810	CTNNA3	71258	False	other	
MEOX1-2	MEOX1	100810	CWF19L2	55730		other	
MEOX1-2	MEOX1	100810	DCX	8416	False	signaling	
MEOX1-2	MEOX1	100810	EAF1	10507	False	cofactor	unknown
MEOX1-2	MEOX1	100810	EIF4EBP1	3817	False	signaling	
MEOX1-2	MEOX1	100810	EMD	3535	False	signaling	
MEOX1-2	MEOX1	100810	ESRRG	10820	False	TF	
MEOX1-2	MEOX1	100810	GCC1	7306	False	other	
MEOX1-2	MEOX1	100810	GRN	2448	False	signaling	
MEOX1-2	MEOX1	100810	GYS1	4812	False	other	
MEOX1-3	MEOX1	101218	CKS1B	4920	False	other	
MEOX1-3	MEOX1	101218	COL8A1	3053	False	other	
MEOX1-3	MEOX1	101218	CTNNA3	71258	False	other	
MEOX1-3	MEOX1	101218	CWF19L2	55730	False	other	
MEOX1-3	MEOX1	101218	DCX	8416	False	signaling	
MEOX1-3	MEOX1	101218	EAF1	10507	False	cofactor	unknown
MEOX1-3	MEOX1	101218	EIF4EBP1	3817	False	signaling	
MEOX1-3	MEOX1	101218	EMD	3535	False	signaling	
MEOX1-3	MEOX1	101218	ESRRG	10820	False	TF	
MEOX1-3	MEOX1	101218	GCC1	7306	False	other	
MEOX1-3	MEOX1	101218	GRN	2448	False	signaling	
MEOX1-3	MEOX1	101218	GYS1	4812	False	other	
ZBTB16-1	ZBTB16	101025	DVL3	9635	False	cofactor	unknown
ZBTB16-1	ZBTB16	101025	EID2B	71122	False	other	
ZBTB16-1	ZBTB16	101025	FAM46B	6636	False	other	
ZBTB16-1	ZBTB16	101025	FOXH1	40080553	False	TF	
ZBTB16-1	ZBTB16	101025	GBX1	100063939	False	TF	
ZBTB16-1	ZBTB16	101025	HDX	71828	True	TF	
ZBTB16-1	ZBTB16	101025	HNRNPF	7437	False	other	
ZBTB16-1	ZBTB16	101025	HOXA1	10057	True	TF	
ZBTB16-1	ZBTB16	101025	HOXB5	54030	True	TF	
ZBTB16-1	ZBTB16	101025	HOXC8	11924	True	TF	
ZBTB16-1	ZBTB16	101025	HSF2BP	100070143	True	other	
ZBTB16-1	ZBTB16	101025	IL16	8787	True	signaling	
ZBTB16-2	ZBTB16	101026	DVL3	9635	False	cofactor	unknown
ZBTB16-2	ZBTB16	101026	EID2B	71122	False	other	
ZBTB16-2	ZBTB16	101026	FAM46B	6636	False	other	
ZBTB16-2	ZBTB16	101026	FOXH1	40080553	False	TF	
ZBTB16-2	ZBTB16	101026	GBX1	100063939		TF	
ZBTB16-2	ZBTB16	101026	HDX	71828	False	TF	
ZBTB16-2	ZBTB16	101026	HNRNPF	7437	False	other	
ZBTB16-2	ZBTB16	101026	HOXA1	10057	True	TF	
ZBTB16-2	ZBTB16	101026	HOXB5	54030	True	TF	
ZBTB16-2	ZBTB16	101026	HOXC8	11924	True	TF	
ZBTB16-2	ZBTB16	101026	HSF2BP	100070143	False	other	
ZBTB16-2	ZBTB16	101026	IL16	8787	True	signaling	
MEOX1-1	MEOX1	100645	HES7	100062710		TF	
MEOX1-1	MEOX1	100645	HMBOX1	14887	True	TF	
MEOX1-1	MEOX1	100645	KANK2	14983	True	signaling	
MEOX1-1	MEOX1	100645	KCTD7	70368	False	other	
MEOX1-1	MEOX1	100645	KPRP	100016119	False	other	
MEOX1-2	MEOX1	100810	HES7	100062710		TF	
MEOX1-2	MEOX1	100810	HMBOX1	14887	False	TF	
MEOX1-2	MEOX1	100810	KANK2	14983	False	signaling	
MEOX1-2	MEOX1	100810	KCTD7	70368	False	other	
MEOX1-2	MEOX1	100810	KPRP	100016119	False	other	
MEOX1-3	MEOX1	101218	HES7	100062710		TF	
MEOX1-3	MEOX1	101218	HMBOX1	14887	False	TF	
MEOX1-3	MEOX1	101218	KANK2	14983	False	signaling	
MEOX1-3	MEOX1	101218	KCTD7	70368	False	other	
MEOX1-3	MEOX1	101218	KPRP	100016119	False	other	
ZBTB16-1	ZBTB16	101025	IRF2BP1	71442		other	
ZBTB16-1	ZBTB16	101025	KANK2	14983		signaling	
ZBTB16-1	ZBTB16	101025	LAMTOR5	12089	True	signaling	
ZBTB16-1	ZBTB16	101025	LHX8	14087	False	TF	
ZBTB16-1	ZBTB16	101025	LMNB2	100067760		other	
ZBTB16-1	ZBTB16	101025	MAP2K5	5140	False	signaling	
ZBTB16-1	ZBTB16	101025	MED25	100067615	False	cofactor	unknown
ZBTB16-1	ZBTB16	101025	MIEN1	5746	False	other	
ZBTB16-1	ZBTB16	101025	MLX	3023	False	TF	
ZBTB16-1	ZBTB16	101025	MNAT1	1816	False	cofactor	unknown
ZBTB16-1	ZBTB16	101025	MYLIP	4200	True	other	
ZBTB16-1	ZBTB16	101025	MYO15B	8365	False	other	
ZBTB16-2	ZBTB16	101026	IRF2BP1	71442	False	other	
ZBTB16-2	ZBTB16	101026	KANK2	14983	False	signaling	
ZBTB16-2	ZBTB16	101026	LAMTOR5	12089	False	signaling	
ZBTB16-2	ZBTB16	101026	LHX8	14087	False	TF	
ZBTB16-2	ZBTB16	101026	LMNB2	100067760	False	other	
ZBTB16-2	ZBTB16	101026	MAP2K5	5140	False	signaling	
ZBTB16-2	ZBTB16	101026	MED25	100067615	False	cofactor	unknown
ZBTB16-2	ZBTB16	101026	MIEN1	5746	False	other	
ZBTB16-2	ZBTB16	101026	MLX	3023	False	TF	
ZBTB16-2	ZBTB16	101026	MNAT1	1816	False	cofactor	unknown
ZBTB16-2	ZBTB16	101026	MYLIP	4200	False	other	
ZBTB16-2	ZBTB16	101026	MYO15B	8365	False	other	
TFCP2-1	TFCP2	100070	AEBP2	2531	False	TF	
TFCP2-1	TFCP2	100070	ANKRD36	56675	False	other	
TFCP2-1	TFCP2	100070	ASB7	12068	False	signaling	
TFCP2-1	TFCP2	100070	ATP5O	6684	False	other	
TFCP2-1	TFCP2	100070	BANP	6534	True	cofactor	unknown
TFCP2-1	TFCP2	100070	BAZ2B	9069		TF	
TFCP2-1	TFCP2	100070	BRD1	100000034	False	cofactor	unknown
TFCP2-1	TFCP2	100070	C8orf33	6838	False	other	
TFCP2-1	TFCP2	100070	CBX8	6725	True	cofactor	unknown
TFCP2-1	TFCP2	100070	CCDC187	11356	True	other	
TFCP2-1	TFCP2	100070	CCNC	11984	False	cofactor	unknown
TFCP2-1	TFCP2	100070	CDC7	56166	False	signaling	
TFCP2-2	TFCP2	100539	AEBP2	2531	False	TF	
TFCP2-2	TFCP2	100539	ANKRD36	56675	False	other	
TFCP2-2	TFCP2	100539	ASB7	12068	False	signaling	
TFCP2-2	TFCP2	100539	ATP5O	6684	False	other	
TFCP2-2	TFCP2	100539	BANP	6534	False	cofactor	unknown
TFCP2-2	TFCP2	100539	BAZ2B	9069	False	TF	
TFCP2-2	TFCP2	100539	BRD1	100000034	False	cofactor	unknown
TFCP2-2	TFCP2	100539	C8orf33	6838	False	other	
TFCP2-2	TFCP2	100539	CBX8	6725	False	cofactor	unknown
TFCP2-2	TFCP2	100539	CCDC187	11356	False	other	
TFCP2-2	TFCP2	100539	CCNC	11984	False	cofactor	unknown
TFCP2-2	TFCP2	100539	CDC7	56166	False	signaling	
TFCP2-3	TFCP2	101104	AEBP2	2531	False	TF	
TFCP2-3	TFCP2	101104	ANKRD36	56675	False	other	
TFCP2-3	TFCP2	101104	ASB7	12068	False	signaling	
TFCP2-3	TFCP2	101104	ATP5O	6684	False	other	
TFCP2-3	TFCP2	101104	BANP	6534	False	cofactor	unknown
TFCP2-3	TFCP2	101104	BAZ2B	9069	False	TF	
TFCP2-3	TFCP2	101104	BRD1	100000034	False	cofactor	unknown
TFCP2-3	TFCP2	101104	C8orf33	6838	False	other	
TFCP2-3	TFCP2	101104	CBX8	6725	False	cofactor	unknown
TFCP2-3	TFCP2	101104	CCDC187	11356	False	other	
TFCP2-3	TFCP2	101104	CCNC	11984	False	cofactor	unknown
TFCP2-3	TFCP2	101104	CDC7	56166	False	signaling	
HOXA1-1	HOXA1	100772	ACOT12	71646	False	other	
HOXA1-1	HOXA1	100772	BNIP2	7992	False	other	
HOXA1-1	HOXA1	100772	C2CD6	1879		other	
HOXA1-1	HOXA1	100772	CHRD	55888	True	signaling	
HOXA1-1	HOXA1	100772	CKS1B	4920	False	other	
HOXA1-1	HOXA1	100772	COL8A1	3053	True	other	
HOXA1-1	HOXA1	100772	CTNNA3	71258	False	other	
HOXA1-1	HOXA1	100772	CWF19L2	55730	False	other	
HOXA1-1	HOXA1	100772	CYP21A2	56802	False	other	
HOXA1-1	HOXA1	100772	GCC1	7306	False	other	
HOXA1-1	HOXA1	100772	GRN	2448	True	signaling	
HOXA1-1	HOXA1	100772	GYS1	4812	False	other	
HOXA1-2	HOXA1	100709	ACOT12	71646	False	other	
HOXA1-2	HOXA1	100709	BNIP2	7992	False	other	
HOXA1-2	HOXA1	100709	C2CD6	1879	False	other	
HOXA1-2	HOXA1	100709	CHRD	55888	False	signaling	
HOXA1-2	HOXA1	100709	CKS1B	4920	False	other	
HOXA1-2	HOXA1	100709	COL8A1	3053	False	other	
HOXA1-2	HOXA1	100709	CTNNA3	71258	False	other	
HOXA1-2	HOXA1	100709	CWF19L2	55730	False	other	
HOXA1-2	HOXA1	100709	CYP21A2	56802	False	other	
HOXA1-2	HOXA1	100709	GCC1	7306	False	other	
HOXA1-2	HOXA1	100709	GRN	2448	False	signaling	
HOXA1-2	HOXA1	100709	GYS1	4812	False	other	
MEOX1-1	MEOX1	100645	PPM1F	100066558	True	signaling	
MEOX1-1	MEOX1	100645	PRKAB2	11857	True	signaling	
MEOX1-1	MEOX1	100645	QRICH1	54736	True	signaling	
MEOX1-1	MEOX1	100645	RAD52	100064155	True	other	
MEOX1-1	MEOX1	100645	RANBP3	3270	True	other	
MEOX1-1	MEOX1	100645	RCOR3	9304	True	other	
MEOX1-1	MEOX1	100645	SAE1	366	True	other	
MEOX1-1	MEOX1	100645	SDCBP	53842	True	signaling	
MEOX1-1	MEOX1	100645	SEC14L4	55674	True	other	
MEOX1-1	MEOX1	100645	SMAD3	11805	True	TF	
MEOX1-1	MEOX1	100645	TCEANC	856	True	other	
MEOX1-1	MEOX1	100645	TEX33	11116	True	other	
MEOX1-2	MEOX1	100810	PPM1F	100066558	False	signaling	
MEOX1-2	MEOX1	100810	PRKAB2	11857	False	signaling	
MEOX1-2	MEOX1	100810	QRICH1	54736	False	signaling	
MEOX1-2	MEOX1	100810	RAD52	100064155	False	other	
MEOX1-2	MEOX1	100810	RANBP3	3270	False	other	
MEOX1-2	MEOX1	100810	RCOR3	9304	False	other	
MEOX1-2	MEOX1	100810	SAE1	366	False	other	
MEOX1-2	MEOX1	100810	SDCBP	53842	False	signaling	
MEOX1-2	MEOX1	100810	SEC14L4	55674	False	other	
MEOX1-2	MEOX1	100810	SMAD3	11805	False	TF	
MEOX1-2	MEOX1	100810	TCEANC	856	False	other	
MEOX1-2	MEOX1	100810	TEX33	11116	False	other	
MEOX1-3	MEOX1	101218	PPM1F	100066558	False	signaling	
MEOX1-3	MEOX1	101218	PRKAB2	11857	False	signaling	
MEOX1-3	MEOX1	101218	QRICH1	54736	False	signaling	
MEOX1-3	MEOX1	101218	RAD52	100064155	False	other	
MEOX1-3	MEOX1	101218	RANBP3	3270	False	other	
MEOX1-3	MEOX1	101218	RCOR3	9304	False	other	
MEOX1-3	MEOX1	101218	SAE1	366	False	other	
MEOX1-3	MEOX1	101218	SDCBP	53842	False	signaling	
MEOX1-3	MEOX1	101218	SEC14L4	55674	False	other	
MEOX1-3	MEOX1	101218	SMAD3	11805	False	TF	
MEOX1-3	MEOX1	101218	TCEANC	856	False	other	
MEOX1-3	MEOX1	101218	TEX33	11116	False	other	
ZBTB16-1	ZBTB16	101025	YTHDF1	10561	False	signaling	
ZBTB16-1	ZBTB16	101025	ZBTB16	8127	True	TF	
ZBTB16-1	ZBTB16	101025	ZNF277	12906	True	TF	
ZBTB16-1	ZBTB16	101025	ZNF414	5286		TF	
ZBTB16-1	ZBTB16	101025	ZNF76	9	False	TF	
ZBTB16-1	ZBTB16	101025	ZNF79	13770	True	TF	
ZBTB16-2	ZBTB16	101026	YTHDF1	10561	False	signaling	
ZBTB16-2	ZBTB16	101026	ZBTB16	8127	True	TF	
ZBTB16-2	ZBTB16	101026	ZNF277	12906	True	TF	
ZBTB16-2	ZBTB16	101026	ZNF414	5286		TF	
ZBTB16-2	ZBTB16	101026	ZNF76	9	False	TF	
ZBTB16-2	ZBTB16	101026	ZNF79	13770	False	TF	
MEOX1-1	MEOX1	100645	LDLRAP1	9194	True	other	
MEOX1-2	MEOX1	100810	LDLRAP1	9194	False	other	
MEOX1-3	MEOX1	101218	LDLRAP1	9194	False	other	
ZBTB16-1	ZBTB16	101025	NR0B1	7215	False	TF	
ZBTB16-1	ZBTB16	101025	NRF1	1011	False	TF	
ZBTB16-1	ZBTB16	101025	OTX1	5285	False	TF	
ZBTB16-1	ZBTB16	101025	PACRGL	8148	True	other	
ZBTB16-1	ZBTB16	101025	PHF1	5002	False	TF	
ZBTB16-1	ZBTB16	101025	PIBF1	71402		signaling	
ZBTB16-1	ZBTB16	101025	PIDD1	188	False	cofactor	unknown
ZBTB16-1	ZBTB16	101025	PRKAB2	11857	False	signaling	
ZBTB16-1	ZBTB16	101025	PRR20D	56508	False	other	
