tf	orf1	orf2	seg1_len	seg2_len	len_diff	perc_change	len_frameshift	len_pblock	perc_frameshift	clustal_score1	clustal_score2
MEIS3	MEIS3-212	MEIS3-203	272	71	201	26.1029411765	10	333	3.003003003	25	71
MEIS3	MEIS3-212	MEIS3-205	421	177	244	42.0427553444	169	429	39.3939393939	18	96
MEIS3	MEIS3-212	MEIS3-207	149	24	125	16.1073825503	0	173	0.0	25	27
MEIS3	MEIS3-212	MEIS3-210	4	92	-88	2300.0	0	96	0.0	50	-1
ZNF384	ZNF384-204	ZNF384-212	460	1	459	0.217391304348	0	461	0.0	100	-15
ZNF384	ZNF384-204	ZNF384-216	577	127	450	22.0103986135	127	577	22.0103986135	15	58
ZNF382	ZNF382-201	ZNF382-204	4	3	1	75.0	0	7	0.0	33	-5
ZNF382	ZNF382-201	ZNF382-206	4	3	1	75.0	0	7	0.0	33	-5
ZNF382	ZNF382-201	ZNF382-210	20	39	-19	195.0	0	59	0.0	25	19
RORC	RORC-201	RORC-202	24	3	21	12.5	0	26	0.0	33	-7
RORB	RORB-201	RORB-202	2	13	-11	650.0	0	15	0.0	0	-15
RORA	RORA-203	RORA-201	66	99	-33	150.0	0	164	0.0	12	-10
RORA	RORA-203	RORA-202	66	91	-25	137.878787879	0	156	0.0	12	-9
RORA	RORA-203	RORA-204	66	11	55	16.6666666667	0	76	0.0	9	-27
RORA	RORA-203	RORA-208	468	4	464	0.854700854701	0	472	0.0	25	-5
RORA	RORA-203	RORA-210	66	68	-2	103.03030303	0	133	0.0	13	-6
ZNF471	ZNF471-201	ZNF471-202	541	162	379	29.9445471349	162	541	29.9445471349	8	54
ZNF470	ZNF470-201	ZNF470-203	717	5	712	0.697350069735	5	717	0.697350069735	20	-7
ZNF470	ZNF470-201	ZNF470-206	623	8	615	1.28410914928	0	631	0.0	12	-15
MYRF	MYRF-201	MYRF-202	6	15	-9	250.0	0	21	0.0	0	-8
MYRF	MYRF-201	MYRF-202	1	27	-26	2700.0	0	28	0.0	100	-13
MYRF	MYRF-201	MYRF-203	1	27	-26	2700.0	0	28	0.0	100	-13
ZNF277	ZNF277-201	ZNF277-204	290	1	289	0.344827586207	0	291	0.0	100	-16
ZNF277	ZNF277-201	ZNF277-206	183	23	160	12.5683060109	0	206	0.0	8	1
ZNF276	ZNF276-201	ZNF276-208	177	160	17	90.395480226	160	177	90.395480226	9	-49
ZNF275	ZNF275-201	ZNF275-202	106	6	100	5.66037735849	6	106	5.66037735849	33	-9
CRX	CRX-201	CRX-207	266	8	258	3.00751879699	8	266	3.00751879699	25	-3
NONO	NONO-201	NONO-205	471	8	463	1.69851380042	8	471	1.69851380042	25	-4
ZUP1	ZUP1-202	ZUP1-201	314	16	298	5.09554140127	16	314	5.09554140127	12	6
ZNF582	ZNF582-201	ZNF582-204	440	26	414	5.90909090909	0	466	0.0	15	8
ZNF582	ZNF582-201	ZNF582-205	440	1	439	0.227272727273	0	441	0.0	0	-30
TFDP2	TFDP2-202	TFDP2-206	386	6	380	1.55440414508	6	386	1.55440414508	16	-6
TFDP2	TFDP2-202	TFDP2-222	42	6	36	14.2857142857	1	47	2.12765957447	16	-19
TFDP2	TFDP2-202	TFDP2-224	1	34	-33	3400.0	0	35	0.0	100	-4
CIC	CIC-204	CIC-201	931	22	909	2.36305048335	0	953	0.0	31	20
CIC	CIC-204	CIC-207	931	22	909	2.36305048335	0	953	0.0	31	20
CIC	CIC-204	CIC-209	2514	55	2459	2.1877486078	55	2514	2.1877486078	38	82
ZNF586	ZNF586-203	ZNF586-202	390	198	192	50.7692307692	198	390	50.7692307692	6	38
ZNF586	ZNF586-203	ZNF586-204	390	64	326	16.4102564103	0	454	0.0	70	257
ZNF586	ZNF586-203	ZNF586-205	390	89	301	22.8205128205	0	479	0.0	46	270
ZNF586	ZNF586-203	ZNF586-206	390	11	379	2.82051282051	0	401	0.0	36	5
TERB1	TERB1-203	TERB1-205	727	6	721	0.825309491059	6	727	0.825309491059	33	-4
ARNTL2	ARNTL2-202	ARNTL2-205	636	7	629	1.10062893082	7	636	1.10062893082	28	-3
ARNTL2	ARNTL2-202	ARNTL2-209	81	22	59	27.1604938272	22	81	27.1604938272	4	1
STAT6	STAT6-201	STAT6-215	158	38	120	24.0506329114	38	158	24.0506329114	18	26
STAT4	STAT4-201	STAT4-203	657	26	631	3.95738203957	0	683	0.0	26	8
STAT3	STAT3-201	STAT3-211	55	7	48	12.7272727273	7	55	12.7272727273	14	-15
STAT1	STAT1-201	STAT1-212	570	13	557	2.28070175439	13	570	2.28070175439	7	-13
ZNF267	ZNF267-201	ZNF267-202	668	2	666	0.299401197605	0	670	0.0	100	-3
FOSL1	FOSL1-201	FOSL1-204	172	36	136	20.9302325581	36	172	20.9302325581	11	5
FOSL2	FOSL2-201	FOSL2-202	34	9	25	26.4705882353	0	43	0.0	22	-10
NANOGNB	NANOGNB-201	NANOGNB-202	34	15	19	44.1176470588	0	49	0.0	6	0
ZBED6	ZBED6-201	ZBED6-202	810	979	-169	120.864197531	0	1789	0.0	10	-67
ESR1	ESR1-201	ESR1-206	139	27	112	19.4244604317	0	166	0.0	11	25
ESR1	ESR1-201	ESR1-210	444	1	443	0.225225225225	1	444	0.225225225225	0	-10
ESR1	ESR1-201	ESR1-214	316	30	286	9.49367088608	30	316	9.49367088608	13	-4
RAX	RAX-202	RAX-201	250	8	242	3.2	8	250	3.2	37	-5
PEG3	PEG3-201	PEG3-208	1588	20	1568	1.25944584383	20	1588	1.25944584383	25	8
PEG3	PEG3-201	PEG3-215	1301	14	1287	1.0760953113	0	1315	0.0	28	0
TEAD3	TEAD3-201	TEAD3-203	21	21	0	100.0	0	42	0.0	66	78
GTF2IRD2B	GTF2IRD2B-210	GTF2IRD2B-205	875	29	846	3.31428571429	0	904	0.0	27	21
GTF2IRD2B	GTF2IRD2B-210	GTF2IRD2B-207	539	22	517	4.08163265306	0	561	0.0	13	5
GTF2IRD2B	GTF2IRD2B-210	GTF2IRD2B-209	539	82	457	15.2133580705	0	621	0.0	3	9
TEAD1	TEAD1-201	TEAD1-203	99	14	85	14.1414141414	0	113	0.0	7	-8
TEAD1	TEAD1-201	TEAD1-204	357	28	329	7.8431372549	0	385	0.0	32	40
TEAD4	TEAD4-202	TEAD4-208	434	32	402	7.3732718894	29	437	6.63615560641	15	-5
SON	SON-202	SON-201	207	84	123	40.5797101449	0	291	0.0	10	-21
SON	SON-202	SON-203	319	1	318	0.313479623824	0	320	0.0	100	-12
SON	SON-202	SON-205	170	26	144	15.2941176471	0	196	0.0	11	-2
SON	SON-202	SON-207	2426	3	2423	0.123660346249	3	2426	0.123660346249	66	-10
CRAMP1	CRAMP1-202	CRAMP1-203	1269	7	1262	0.551615445232	7	1269	0.551615445232	57	12
ESRRA	ESRRA-201	ESRRA-205	315	1	314	0.31746031746	0	316	0.0	100	-15
ESRRA	ESRRA-201	ESRRA-207	423	70	353	16.548463357	70	423	16.548463357	7	23
ESRRB	ESRRB-208	ESRRB-201	1	76	-75	7600.0	0	77	0.0	100	-5
ESRRB	ESRRB-208	ESRRB-204	262	24	238	9.16030534351	0	286	0.0	16	-8
ESRRB	ESRRB-208	ESRRB-205	17	1	16	5.88235294118	0	18	0.0	100	-4
ZNF714	ZNF714-202	ZNF714-201	508	38	470	7.48031496063	30	516	5.81395348837	28	36
ZNF714	ZNF714-202	ZNF714-203	508	64	444	12.5984251969	0	572	0.0	18	35
ZNF714	ZNF714-202	ZNF714-209	55	25	30	45.4545454545	14	66	21.2121212121	12	-19
ZNF714	ZNF714-202	ZNF714-210	508	8	500	1.57480314961	8	508	1.57480314961	50	3
ZNF710	ZNF710-201	ZNF710-202	56	71	-15	126.785714286	0	127	0.0	5	-12
ZNF710	ZNF710-201	ZNF710-203	664	9	655	1.35542168675	9	664	1.35542168675	33	0
NSD2	NSD2-206	NSD2-203	712	60	652	8.42696629213	0	772	0.0	11	6
NSD2	NSD2-206	NSD2-208	738	2	736	0.271002710027	0	740	0.0	100	-10
NSD2	NSD2-206	NSD2-209	1112	20	1092	1.79856115108	0	1132	0.0	15	8
NSD2	NSD2-206	NSD2-212	738	20	718	2.71002710027	0	758	0.0	10	4
NSD2	NSD2-206	NSD2-225	1365	3	1362	0.21978021978	3	1365	0.21978021978	100	-6
ZNF76	ZNF76-203	ZNF76-211	570	46	524	8.0701754386	46	570	8.0701754386	15	0
ZNF74	ZNF74-202	ZNF74-201	644	212	432	32.9192546584	195	661	29.5007564297	12	97
ZNF74	ZNF74-202	ZNF74-203	633	167	466	26.3823064771	167	633	26.3823064771	12	70
GLI2	GLI2-210	GLI2-202	1501	99	1402	6.59560293138	99	1501	6.59560293138	23	72
ZFP1	ZFP1-202	ZFP1-203	360	29	331	8.05555555556	23	366	6.28415300546	20	-1
ZFP1	ZFP1-202	ZFP1-208	402	23	379	5.72139303483	23	402	5.72139303483	26	6
ZNF668	ZNF668-201	ZNF668-203	564	53	511	9.39716312057	53	564	9.39716312057	11	34
ZNF669	ZNF669-201	ZNF669-202	335	28	307	8.35820895522	27	336	8.03571428571	14	-9
ZNF669	ZNF669-201	ZNF669-203	336	19	317	5.65476190476	19	336	5.65476190476	21	-14
ZNF669	ZNF669-201	ZNF669-205	335	10	325	2.98507462687	9	336	2.67857142857	10	-11
ZNF662	ZNF662-201	ZNF662-202	342	56	286	16.3742690058	0	398	0.0	3	-10
ZNF667	ZNF667-201	ZNF667-206	526	43	483	8.17490494297	0	569	0.0	6	-17
HELZ2	HELZ2-204	HELZ2-202	577	8	569	1.38648180243	0	585	0.0	25	-13
NR1I3	NR1I3-205	NR1I3-203	36	7	29	19.4444444444	0	43	0.0	14	-6
NR1I3	NR1I3-205	NR1I3-207	39	5	34	12.8205128205	0	44	0.0	20	-14
NR1I3	NR1I3-205	NR1I3-208	36	7	29	19.4444444444	0	43	0.0	14	-6
NR1I3	NR1I3-205	NR1I3-208	42	29	13	69.0476190476	0	71	0.0	10	-41
NR1I3	NR1I3-205	NR1I3-209	42	29	13	69.0476190476	0	71	0.0	10	-41
NR1I3	NR1I3-205	NR1I3-210	36	7	29	19.4444444444	0	43	0.0	14	-6
NR1I3	NR1I3-205	NR1I3-210	42	29	13	69.0476190476	0	71	0.0	10	-41
NR1I3	NR1I3-205	NR1I3-211	42	29	13	69.0476190476	0	71	0.0	10	-41
NR1I3	NR1I3-205	NR1I3-217	269	68	201	25.2788104089	67	270	24.8148148148	5	-18
NR1I3	NR1I3-205	NR1I3-219	36	7	29	19.4444444444	0	43	0.0	14	-6
NR1I3	NR1I3-205	NR1I3-220	42	29	13	69.0476190476	0	71	0.0	10	-41
NR1I3	NR1I3-205	NR1I3-223	36	7	29	19.4444444444	0	43	0.0	14	-6
NR1I3	NR1I3-205	NR1I3-223	42	20	22	47.619047619	0	62	0.0	20	-7
NR1I3	NR1I3-205	NR1I3-225	36	7	29	19.4444444444	0	43	0.0	14	-6
NR1I3	NR1I3-205	NR1I3-225	269	68	201	25.2788104089	67	270	24.8148148148	5	-18
NR1I3	NR1I3-205	NR1I3-226	36	7	29	19.4444444444	0	43	0.0	14	-6
NR1I3	NR1I3-205	NR1I3-226	42	29	13	69.0476190476	0	71	0.0	10	-41
NR1I3	NR1I3-205	NR1I3-228	36	7	29	19.4444444444	0	43	0.0	14	-6
NR1I3	NR1I3-205	NR1I3-232	36	7	29	19.4444444444	0	43	0.0	14	-6
NR1I3	NR1I3-205	NR1I3-232	42	29	13	69.0476190476	0	71	0.0	10	-41
NR1I3	NR1I3-205	NR1I3-233	117	7	110	5.98290598291	0	124	0.0	42	-8
NR1I3	NR1I3-205	NR1I3-235	269	40	229	14.8698884758	40	269	14.8698884758	17	10
NKX6-3	NKX6-3-201	NKX6-3-202	184	54	130	29.347826087	0	238	0.0	7	42
ZNF445	ZNF445-201	ZNF445-205	13	12	1	92.3076923077	12	13	92.3076923077	8	-4
ZNF445	ZNF445-201	ZNF445-205	35	34	1	97.1428571429	34	35	97.1428571429	14	4
ZNF445	ZNF445-201	ZNF445-205	758	2	756	0.263852242744	0	760	0.0	100	-8
ZNF446	ZNF446-203	ZNF446-201	241	127	114	52.6970954357	127	241	52.6970954357	14	42
ZNF440	ZNF440-201	ZNF440-202	1	3	-2	300.0	0	4	0.0	100	-4
ZNF449	ZNF449-201	ZNF449-202	400	46	354	11.5	0	446	0.0	8	30
L3MBTL4	L3MBTL4-201	L3MBTL4-202	133	53	80	39.8496240602	0	186	0.0	13	-3
ZKSCAN7	ZKSCAN7-201	ZKSCAN7-202	484	6	478	1.23966942149	0	490	0.0	33	-3
ZKSCAN7	ZKSCAN7-201	ZKSCAN7-204	484	16	468	3.30578512397	0	500	0.0	25	-9
ZKSCAN7	ZKSCAN7-201	ZKSCAN7-207	236	6	230	2.54237288136	0	242	0.0	33	-3
TBX6	TBX6-202	TBX6-203	156	15	141	9.61538461538	0	171	0.0	13	-19
TBX6	TBX6-202	TBX6-205	24	24	0	100.0	0	48	0.0	8	-5
KDM5A	KDM5A-201	KDM5A-204	55	36	19	65.4545454545	0	91	0.0	8	-29
KDM5B	KDM5B-203	KDM5B-217	45	18	27	40.0	0	63	0.0	11	-11
KDM5B	KDM5B-203	KDM5B-218	1544	32	1512	2.0725388601	32	1544	2.0725388601	12	20
KDM5B	KDM5B-203	KDM5B-220	45	6	39	13.3333333333	0	51	0.0	50	5
KDM5B	KDM5B-203	KDM5B-221	45	27	18	60.0	0	72	0.0	11	-18
KDM5B	KDM5B-203	KDM5B-222	1544	12	1532	0.777202072539	12	1544	0.777202072539	33	-5
KDM5B	KDM5B-203	KDM5B-226	1409	94	1315	6.67139815472	0	1503	0.0	23	50
KDM5B	KDM5B-203	KDM5B-233	45	14	31	31.1111111111	14	45	31.1111111111	14	-7
KDM5B	KDM5B-203	KDM5B-234	1544	2	1542	0.129533678756	2	1544	0.129533678756	100	-10
KDM5B	KDM5B-203	KDM5B-235	1352	23	1329	1.70118343195	0	1375	0.0	30	-12
KDM5C	KDM5C-204	KDM5C-208	141	30	111	21.2765957447	0	171	0.0	20	-14
BATF	BATF-201	BATF-202	75	23	52	30.6666666667	0	98	0.0	8	-15
ZNF30	ZNF30-201	ZNF30-206	538	1	537	0.185873605948	0	539	0.0	0	-30
GLIS3	GLIS3-201	GLIS3-218	731	12	719	1.64158686731	0	743	0.0	25	0
OTX2	OTX2-201	OTX2-204	265	3	262	1.1320754717	3	265	1.1320754717	66	-22
ZNF282	ZNF282-204	ZNF282-203	218	10	208	4.5871559633	10	218	4.5871559633	40	-12
ZNF283	ZNF283-209	ZNF283-203	41	5	36	12.1951219512	0	46	0.0	40	-1
ZNF283	ZNF283-209	ZNF283-203	609	20	589	3.28407224959	20	609	3.28407224959	25	-6
ZNF283	ZNF283-209	ZNF283-207	41	5	36	12.1951219512	0	46	0.0	40	-1
ZNF283	ZNF283-209	ZNF283-207	567	7	560	1.23456790123	0	574	0.0	42	-2
ZNF283	ZNF283-209	ZNF283-210	41	5	36	12.1951219512	0	46	0.0	40	-1
ETV1	ETV1-210	ETV1-202	60	20	40	33.3333333333	0	80	0.0	20	-14
ETV1	ETV1-210	ETV1-203	60	20	40	33.3333333333	0	80	0.0	20	-14
ETV1	ETV1-210	ETV1-207	15	29	-14	193.333333333	0	44	0.0	13	10
ETV1	ETV1-210	ETV1-208	79	21	58	26.582278481	0	99	0.0	19	-11
ETV1	ETV1-210	ETV1-213	79	21	58	26.582278481	0	99	0.0	19	-11
ETV1	ETV1-210	ETV1-215	60	20	40	33.3333333333	0	80	0.0	20	-14
ZNF324B	ZNF324B-201	ZNF324B-203	465	51	414	10.9677419355	0	516	0.0	17	40
ETV3	ETV3-202	ETV3-201	379	10	369	2.63852242744	0	389	0.0	40	-9
ETV2	ETV2-203	ETV2-206	66	28	38	42.4242424242	0	94	0.0	17	14
ETV2	ETV2-203	ETV2-207	211	53	158	25.1184834123	53	211	25.1184834123	16	9
ETV2	ETV2-203	ETV2-208	52	2	50	3.84615384615	2	52	3.84615384615	50	-17
ETV2	ETV2-203	ETV2-208	156	48	108	30.7692307692	48	156	30.7692307692	8	12
ETV5	ETV5-201	ETV5-204	433	55	378	12.7020785219	17	471	3.6093418259	12	1
ETV7	ETV7-202	ETV7-201	38	14	24	36.8421052632	0	52	0.0	7	-29
ETV7	ETV7-202	ETV7-206	102	43	59	42.1568627451	29	116	25.0	9	12
ETV7	ETV7-202	ETV7-208	38	14	24	36.8421052632	0	52	0.0	7	-29
ETV6	ETV6-202	ETV6-201	452	3	449	0.663716814159	3	452	0.663716814159	66	-8
ETV6	ETV6-202	ETV6-205	343	7	336	2.04081632653	0	350	0.0	28	-4
FOSB	FOSB-201	FOSB-209	189	28	161	14.8148148148	0	217	0.0	3	-28
GON4L	GON4L-201	GON4L-202	749	38	711	5.07343124166	0	787	0.0	15	20
GON4L	GON4L-201	GON4L-218	1301	31	1270	2.38278247502	31	1301	2.38278247502	22	19
GON4L	GON4L-201	GON4L-219	749	51	698	6.8090787717	0	800	0.0	13	23
IKZF4	IKZF4-203	IKZF4-206	61	16	45	26.2295081967	0	76	0.0	18	-18
HOXA10	HOXA10-201	HOXA10-202	319	3	316	0.940438871473	0	322	0.0	33	-12
HOXA10	HOXA10-201	HOXA10-206	285	94	191	32.9824561404	94	285	32.9824561404	12	55
IKZF1	IKZF1-201	IKZF1-207	466	121	345	25.9656652361	0	587	0.0	2	-14
IKZF1	IKZF1-201	IKZF1-216	466	24	442	5.15021459227	0	490	0.0	16	8
IKZF1	IKZF1-201	IKZF1-217	88	21	67	23.8636363636	0	108	0.0	19	-18
IKZF1	IKZF1-201	IKZF1-220	466	14	452	3.00429184549	0	480	0.0	28	11
IKZF2	IKZF2-207	IKZF2-209	480	40	440	8.33333333333	0	520	0.0	7	-3
TCF25	TCF25-201	TCF25-202	76	108	-32	142.105263158	69	115	60.0	3	-25
TCF25	TCF25-201	TCF25-206	676	15	661	2.21893491124	15	676	2.21893491124	13	2
TCF25	TCF25-201	TCF25-207	676	18	658	2.66272189349	18	676	2.66272189349	22	0
TCF25	TCF25-201	TCF25-215	676	68	608	10.0591715976	68	676	10.0591715976	13	29
TCF25	TCF25-201	TCF25-218	676	48	628	7.10059171598	0	724	0.0	8	4
TCF25	TCF25-201	TCF25-221	676	40	636	5.91715976331	39	677	5.76070901034	12	1
TCF25	TCF25-201	TCF25-225	471	11	460	2.33545647558	0	482	0.0	27	-4
TCF20	TCF20-202	TCF20-201	27	5	22	18.5185185185	0	32	0.0	20	-29
HMGA2	HMGA2-204	HMGA2-201	26	23	3	88.4615384615	0	49	0.0	17	-8
HMGA2	HMGA2-204	HMGA2-202	15	24	-9	160.0	0	39	0.0	6	-26
HMGA2	HMGA2-204	HMGA2-203	26	7	19	26.9230769231	0	33	0.0	28	-13
HMGA2	HMGA2-204	HMGA2-205	26	9	17	34.6153846154	0	35	0.0	22	-10
HMGA2	HMGA2-204	HMGA2-206	26	64	-38	246.153846154	0	90	0.0	7	-24
HMGA2	HMGA2-204	HMGA2-210	15	5	10	33.3333333333	0	20	0.0	20	-19
ID1	ID1-202	ID1-201	13	7	6	53.8461538462	0	20	0.0	14	-19
SREBF2	SREBF2-201	SREBF2-203	1141	33	1108	2.89219982472	33	1141	2.89219982472	27	36
SREBF2	SREBF2-201	SREBF2-209	554	97	457	17.5090252708	64	587	10.9028960818	10	23
SREBF1	SREBF1-201	SREBF1-206	30	6	24	20.0	0	36	0.0	16	7
SREBF1	SREBF1-201	SREBF1-212	76	22	54	28.9473684211	0	98	0.0	9	-16
SREBF1	SREBF1-201	SREBF1-214	113	46	67	40.7079646018	46	113	40.7079646018	13	6
WIZ	WIZ-209	WIZ-202	913	46	867	5.03833515882	0	959	0.0	28	24
WIZ	WIZ-209	WIZ-203	913	46	867	5.03833515882	0	959	0.0	28	24
WIZ	WIZ-209	WIZ-206	913	49	864	5.36692223439	0	962	0.0	28	18
WIZ	WIZ-209	WIZ-207	913	49	864	5.36692223439	0	962	0.0	28	18
ZNF865	ZNF865-201	ZNF865-202	932	15	917	1.60944206009	15	932	1.60944206009	53	23
HMX1	HMX1-201	HMX1-202	217	59	158	27.1889400922	0	276	0.0	20	7
SSRP1	SSRP1-201	SSRP1-205	709	7	702	0.98730606488	7	709	0.98730606488	42	-3
ELF2	ELF2-204	ELF2-201	79	19	60	24.0506329114	0	98	0.0	15	-10
ELF2	ELF2-204	ELF2-202	79	19	60	24.0506329114	0	98	0.0	15	-10
ELF2	ELF2-204	ELF2-205	79	19	60	24.0506329114	0	98	0.0	15	-10
ELF2	ELF2-204	ELF2-207	79	19	60	24.0506329114	0	98	0.0	15	-10
ELF2	ELF2-204	ELF2-210	79	19	60	24.0506329114	0	98	0.0	15	-10
ELF5	ELF5-201	ELF5-205	137	20	117	14.598540146	0	157	0.0	25	-9
ELF4	ELF4-201	ELF4-204	77	76	1	98.7012987013	76	77	98.7012987013	7	-28
XBP1	XBP1-202	XBP1-201	210	95	115	45.2380952381	86	219	39.2694063927	10	5
XBP1	XBP1-202	XBP1-203	210	95	115	45.2380952381	86	219	39.2694063927	10	5
XBP1	XBP1-202	XBP1-204	76	26	50	34.2105263158	0	102	0.0	15	17
XBP1	XBP1-202	XBP1-204	210	95	115	45.2380952381	86	219	39.2694063927	10	5
GLI3	GLI3-201	GLI3-203	1539	55	1484	3.57374918778	0	1594	0.0	16	14
GLI3	GLI3-201	GLI3-207	1458	7	1451	0.480109739369	0	1465	0.0	14	-14
GLI3	GLI3-201	GLI3-209	1458	16	1442	1.09739368999	0	1474	0.0	25	-15
GLI4	GLI4-201	GLI4-202	302	2	300	0.662251655629	0	304	0.0	100	-7
GLI4	GLI4-201	GLI4-203	335	15	320	4.4776119403	15	335	4.4776119403	26	7
GLI4	GLI4-201	GLI4-204	302	35	267	11.5894039735	35	302	11.5894039735	22	27
GLI4	GLI4-201	GLI4-206	302	37	265	12.2516556291	0	339	0.0	13	-4
GLI4	GLI4-201	GLI4-207	302	91	211	30.1324503311	0	393	0.0	19	29
MTA3	MTA3-201	MTA3-204	86	7	79	8.13953488372	0	93	0.0	14	-16
MTA3	MTA3-201	MTA3-205	86	7	79	8.13953488372	0	93	0.0	14	-16
DACH2	DACH2-201	DACH2-202	16	1	15	6.25	0	17	0.0	0	-15
DACH2	DACH2-201	DACH2-204	16	1	15	6.25	0	17	0.0	0	-15
DACH2	DACH2-201	DACH2-208	176	4	172	2.27272727273	0	180	0.0	75	2
NFIC	NFIC-201	NFIC-202	10	1	9	10.0	0	11	0.0	100	-4
NFIC	NFIC-201	NFIC-202	5	16	-11	320.0	0	21	0.0	20	-10
NFIC	NFIC-201	NFIC-204	10	1	9	10.0	0	11	0.0	100	-4
NFIC	NFIC-201	NFIC-204	5	16	-11	320.0	0	21	0.0	20	-10
NFIC	NFIC-201	NFIC-206	10	1	9	10.0	0	11	0.0	100	-4
NFIC	NFIC-201	NFIC-210	5	16	-11	320.0	0	21	0.0	20	-10
NFIC	NFIC-201	NFIC-211	10	32	-22	320.0	0	42	0.0	20	-4
NFIB	NFIB-208	NFIB-201	383	13	370	3.39425587467	0	396	0.0	15	-8
NFIB	NFIB-208	NFIB-202	155	5	150	3.22580645161	5	155	3.22580645161	40	-11
NFIB	NFIB-208	NFIB-203	10	36	-26	360.0	0	46	0.0	20	-3
NFIB	NFIB-208	NFIB-203	155	5	150	3.22580645161	5	155	3.22580645161	40	-11
NFIB	NFIB-208	NFIB-204	72	5	67	6.94444444444	5	72	6.94444444444	20	-5
NFIB	NFIB-208	NFIB-205	155	5	150	3.22580645161	5	155	3.22580645161	40	-11
NFIB	NFIB-208	NFIB-209	10	5	5	50.0	0	15	0.0	20	-6
NFIB	NFIB-208	NFIB-211	10	6	4	60.0	0	16	0.0	50	9
NFIB	NFIB-208	NFIB-211	155	5	150	3.22580645161	5	155	3.22580645161	40	-11
NFIB	NFIB-208	NFIB-212	383	1	382	0.261096605744	0	384	0.0	100	-13
NFIB	NFIB-208	NFIB-215	570	88	482	15.4385964912	85	573	14.8342059337	13	56
NFIB	NFIB-208	NFIB-216	10	1	9	10.0	0	11	0.0	100	-4
NFIB	NFIB-208	NFIB-216	155	5	150	3.22580645161	5	155	3.22580645161	40	-11
NFIB	NFIB-208	NFIB-218	10	6	4	60.0	0	16	0.0	50	9
NFIB	NFIB-208	NFIB-218	72	5	67	6.94444444444	5	72	6.94444444444	20	-5
NFIB	NFIB-208	NFIB-219	187	8	179	4.27807486631	0	195	0.0	12	-4
NFIB	NFIB-208	NFIB-220	10	1	9	10.0	0	11	0.0	100	-4
NFIB	NFIB-208	NFIB-223	10	6	4	60.0	0	16	0.0	50	9
NFIA	NFIA-204	NFIA-201	358	6	352	1.67597765363	0	364	0.0	50	-5
NFIA	NFIA-204	NFIA-201	25	36	-11	144.0	5	56	8.92857142857	12	-3
NFIA	NFIA-204	NFIA-202	25	36	-11	144.0	5	56	8.92857142857	12	-3
NFIA	NFIA-204	NFIA-203	25	36	-11	144.0	5	56	8.92857142857	12	-3
NFIA	NFIA-204	NFIA-205	25	36	-11	144.0	5	56	8.92857142857	12	-3
NFIA	NFIA-204	NFIA-206	9	32	-23	355.555555556	0	41	0.0	22	-19
NFIA	NFIA-204	NFIA-206	25	36	-11	144.0	5	56	8.92857142857	12	-3
NFIA	NFIA-204	NFIA-207	25	36	-11	144.0	5	56	8.92857142857	12	-3
NFIA	NFIA-204	NFIA-208	9	1	8	11.1111111111	0	10	0.0	100	-4
NFIA	NFIA-204	NFIA-208	25	36	-11	144.0	5	56	8.92857142857	12	-3
NFIA	NFIA-204	NFIA-211	498	2	496	0.401606425703	2	498	0.401606425703	50	-14
NFIA	NFIA-204	NFIA-212	25	36	-11	144.0	5	56	8.92857142857	12	-3
NFIA	NFIA-204	NFIA-213	498	39	459	7.8313253012	18	519	3.46820809249	20	13
NFIA	NFIA-204	NFIA-214	498	20	478	4.01606425703	20	498	4.01606425703	10	-8
ZFP57	ZFP57-203	ZFP57-201	41	13	28	31.7073170732	0	54	0.0	23	-13
BCL6B	BCL6B-201	BCL6B-202	38	5	33	13.1578947368	0	43	0.0	20	-17
NFIX	NFIX-214	NFIX-202	9	12	-3	133.333333333	0	21	0.0	11	-7
NFIX	NFIX-214	NFIX-202	84	23	61	27.380952381	23	84	27.380952381	17	12
NFIX	NFIX-214	NFIX-203	84	23	61	27.380952381	23	84	27.380952381	17	12
NFIX	NFIX-214	NFIX-205	9	1	8	11.1111111111	0	10	0.0	100	-4
NFIX	NFIX-214	NFIX-208	9	8	1	88.8888888889	0	17	0.0	25	12
NFIX	NFIX-214	NFIX-208	84	23	61	27.380952381	23	84	27.380952381	17	12
NFIX	NFIX-214	NFIX-209	9	1	8	11.1111111111	0	10	0.0	100	-4
NFIX	NFIX-214	NFIX-209	84	23	61	27.380952381	23	84	27.380952381	17	12
NFIX	NFIX-214	NFIX-213	9	25	-16	277.777777778	0	34	0.0	22	-15
