ref_orf	alt_orf	pfam	ref_len	alt_pfam	alt_len	len_diff	alt_is_longer
CREB3L4-201	CREB3L4-202	CREB3L4-201|dom-bZIP_2	53	CREB3L4-202|dom-bZIP_2	53	0	False
CREB3L4-201	CREB3L4-207	CREB3L4-201|dom-bZIP_1	77	CREB3L4-207|dom-bZIP_1	34	43	False
CREB3L4-201	CREB3L4-207	CREB3L4-201|dom-bZIP_Maf	77	CREB3L4-207|dom-bZIP_Maf	45	32	False
CREB3L4-201	CREB3L4-207	CREB3L4-201|dom-bZIP_2	53	CREB3L4-207|dom-bZIP_2	33	20	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2HE	35	ZNF135-201|dom-zf-C2HE	35	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-201|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2_6	27	ZNF135-201|dom-zf-C2H2_6	27	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2_11	26	ZNF135-201|dom-zf-C2H2_11	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-201|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-Zn-ribbon_8	43	ZNF135-201|dom-Zn-ribbon_8	43	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	25	ZNF135-201|dom-zf-H2C2_2	25	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-Zn-ribbon_8	42	ZNF135-201|dom-Zn-ribbon_8	41	1	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	24	ZNF135-201|dom-zf-H2C2_2	24	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	25	ZNF135-201|dom-zf-H2C2_2	25	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-201|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2_6	27	ZNF135-201|dom-zf-C2H2_6	27	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2	23	ZNF135-201|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-201|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-201|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-201	ZNF135-205|dom-KRAB	41	ZNF135-201|dom-KRAB	41	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2H2	23	ZNF135-202|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2HE	35	ZNF135-202|dom-zf-C2HE	39	-4	True
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-202|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-202|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2H2	23	ZNF135-202|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2H2_11	26	ZNF135-202|dom-zf-C2H2_11	25	1	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2H2	23	ZNF135-202|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-202|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-202|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2H2	23	ZNF135-202|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2H2	23	ZNF135-202|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2H2	23	ZNF135-202|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2H2	23	ZNF135-202|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-H2C2_2	24	ZNF135-202|dom-zf-H2C2_2	24	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-202|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2H2_6	27	ZNF135-202|dom-zf-C2H2_6	27	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-202|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-202|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-202	ZNF135-205|dom-KRAB	41	ZNF135-202|dom-KRAB	41	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2HE	35	ZNF135-203|dom-zf-C2HE	35	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-203|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2_6	27	ZNF135-203|dom-zf-C2H2_6	27	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2_11	26	ZNF135-203|dom-zf-C2H2_11	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-203|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-Zn-ribbon_8	43	ZNF135-203|dom-Zn-ribbon_8	43	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	25	ZNF135-203|dom-zf-H2C2_2	25	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-Zn-ribbon_8	42	ZNF135-203|dom-Zn-ribbon_8	42	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	24	ZNF135-203|dom-zf-H2C2_2	24	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	25	ZNF135-203|dom-zf-H2C2_2	25	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-203|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2_6	27	ZNF135-203|dom-zf-C2H2_6	27	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2	23	ZNF135-203|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-203|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-203|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-203	ZNF135-205|dom-KRAB	41	ZNF135-203|dom-KRAB	41	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2HE	35	ZNF135-204|dom-zf-C2HE	41	-6	True
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-204|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2_6	27	ZNF135-204|dom-zf-C2H2_6	27	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2_11	26	ZNF135-204|dom-zf-C2H2_11	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-204|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-Zn-ribbon_8	43	ZNF135-204|dom-Zn-ribbon_8	43	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	25	ZNF135-204|dom-zf-H2C2_2	25	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-Zn-ribbon_8	42	ZNF135-204|dom-Zn-ribbon_8	43	-1	True
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	24	ZNF135-204|dom-zf-H2C2_2	24	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	25	ZNF135-204|dom-zf-H2C2_2	25	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-204|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2_6	27	ZNF135-204|dom-zf-C2H2_6	27	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2	23	ZNF135-204|dom-zf-C2H2	23	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-C2H2_4	24	ZNF135-204|dom-zf-C2H2_4	24	0	False
ZNF135-205	ZNF135-204	ZNF135-205|dom-zf-H2C2_2	26	ZNF135-204|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-203	ZNF343-201|dom-KRAB	40	ZNF343-203|dom-KRAB	41	-1	True
ZNF343-201	ZNF343-204	ZNF343-201|dom-KRAB	40	ZNF343-204|dom-KRAB	40	0	False
ZNF343-201	ZNF343-205	ZNF343-201|dom-KRAB	40	ZNF343-205|dom-KRAB	40	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2	23	ZNF343-207|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-207|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2_4	24	ZNF343-207|dom-zf-C2H2_4	24	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2	23	ZNF343-207|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2_4	24	ZNF343-207|dom-zf-C2H2_4	24	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2	23	ZNF343-207|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2	23	ZNF343-207|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2	23	ZNF343-207|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-H2C2_2	27	ZNF343-207|dom-zf-H2C2_2	27	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2_4	23	ZNF343-207|dom-zf-C2H2_4	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2	23	ZNF343-207|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2	23	ZNF343-207|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-KRAB	40	ZNF343-207|dom-KRAB	41	-1	True
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2	23	ZNF343-207|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-207|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2	23	ZNF343-207|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-207|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2	23	ZNF343-207|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-H2C2_2	25	ZNF343-207|dom-zf-H2C2_2	25	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-207|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-207|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2	23	ZNF343-207|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-H2C2_2	24	ZNF343-207|dom-zf-H2C2_2	24	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-207|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-207|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-H2C2_2	24	ZNF343-207|dom-zf-H2C2_2	24	0	False
ZNF343-201	ZNF343-207	ZNF343-201|dom-zf-C2H2_4	24	ZNF343-207|dom-zf-C2H2_4	24	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2	23	ZNF343-208|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-208|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2_4	24	ZNF343-208|dom-zf-C2H2_4	24	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2	23	ZNF343-208|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2_4	24	ZNF343-208|dom-zf-C2H2_4	24	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2	23	ZNF343-208|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2	23	ZNF343-208|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2_4	24	ZNF343-208|dom-zf-C2H2_4	24	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2	23	ZNF343-208|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-H2C2_2	27	ZNF343-208|dom-zf-H2C2_2	28	-1	True
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2_4	23	ZNF343-208|dom-zf-C2H2_4	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2	23	ZNF343-208|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2	23	ZNF343-208|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2	23	ZNF343-208|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-208|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2	23	ZNF343-208|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-208|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2	23	ZNF343-208|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-H2C2_2	25	ZNF343-208|dom-zf-H2C2_2	25	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-208|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-208|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2	23	ZNF343-208|dom-zf-C2H2	23	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-H2C2_2	24	ZNF343-208|dom-zf-H2C2_2	24	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-208|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-H2C2_2	26	ZNF343-208|dom-zf-H2C2_2	26	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-H2C2_2	24	ZNF343-208|dom-zf-H2C2_2	24	0	False
ZNF343-201	ZNF343-208	ZNF343-201|dom-zf-C2H2_4	24	ZNF343-208|dom-zf-C2H2_4	24	0	False
EHF-212	EHF-202	EHF-212|dom-SAM_PNT	85	EHF-202|dom-SAM_PNT	85	0	False
EHF-212	EHF-202	EHF-212|dom-Ets	82	EHF-202|dom-Ets	82	0	False
EHF-212	EHF-203	EHF-212|dom-SAM_PNT	85	EHF-203|dom-SAM_PNT	85	0	False
EHF-212	EHF-205	EHF-212|dom-SAM_PNT	85	EHF-205|dom-SAM_PNT	85	0	False
EHF-212	EHF-207	EHF-212|dom-SAM_PNT	85	EHF-207|dom-SAM_PNT	85	0	False
EHF-212	EHF-210	EHF-212|dom-SAM_PNT	85	EHF-210|dom-SAM_PNT	85	0	False
EHF-212	EHF-210	EHF-212|dom-Ets	82	EHF-210|dom-Ets	82	0	False
EHF-212	EHF-211	EHF-212|dom-SAM_PNT	85	EHF-211|dom-SAM_PNT	85	0	False
ZNF880-202	ZNF880-201	ZNF880-202|dom-KRAB	41	ZNF880-201|dom-KRAB	41	0	False
ZNF880-202	ZNF880-205	ZNF880-202|dom-KRAB	41	ZNF880-205|dom-KRAB	41	0	False
ZNF880-202	ZNF880-206	ZNF880-202|dom-KRAB	41	ZNF880-206|dom-KRAB	41	0	False
GATA4-201	GATA4-203	GATA4-201|dom-GATA	35	GATA4-203|dom-GATA	35	0	False
GATA4-201	GATA4-203	GATA4-201|dom-GATA	35	GATA4-203|dom-GATA	35	0	False
GATA4-201	GATA4-204	GATA4-201|dom-GATA-N	205	GATA4-204|dom-GATA-N	23	182	False
GATA4-201	GATA4-205	GATA4-201|dom-GATA-N	205	GATA4-205|dom-GATA-N	115	90	False
